latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.94903,-72.30768,9.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),daylight_duration (s)
2023-12-30,3,0.00,0.00,0.0,33366.07
2023-12-31,3,0.00,0.00,0.0,33403.71
2024-01-01,71,0.30,0.20,2.0,33445.23
2024-01-02,0,0.00,0.00,0.0,33490.54
2024-01-03,3,0.00,0.00,0.0,33539.57
2024-01-04,51,0.20,0.20,2.0,33592.22
2024-01-05,3,0.00,0.00,0.0,33648.41
2024-01-06,61,3.70,3.70,5.0,33708.05
2024-01-07,73,15.30,13.90,22.0,33771.05
2024-01-08,2,0.00,0.00,0.0,33837.32
2024-01-09,61,12.20,12.20,10.0,33906.77
2024-01-10,65,37.60,37.60,9.0,33979.31
2024-01-11,3,0.00,0.00,0.0,34054.85
2024-01-12,3,0.00,0.00,0.0,34133.31
2024-01-13,65,55.60,55.60,12.0,34214.90
2024-01-14,3,0.00,0.00,0.0,34300.46
2024-01-15,73,0.30,0.00,2.0,34389.90
2024-01-16,73,10.50,6.90,19.0,34483.03
2024-01-17,3,0.00,0.00,0.0,34579.68
2024-01-18,3,0.00,0.00,0.0,34679.66
2024-01-19,71,2.10,0.10,15.0,34782.80
2024-01-20,71,0.20,0.00,2.0,34888.93
2024-01-21,2,0.00,0.00,0.0,34997.86
2024-01-22,3,0.00,0.00,0.0,35109.44
2024-01-23,51,0.90,0.90,5.0,35223.49
2024-01-24,51,2.50,2.50,12.0,35339.86
2024-01-25,55,6.00,6.00,16.0,35458.37
2024-01-26,53,2.90,2.90,12.0,35578.86
2024-01-27,3,0.00,0.00,0.0,35701.19
2024-01-28,63,21.00,21.00,20.0,35825.18
2024-01-29,71,2.60,2.40,13.0,35950.71
2024-01-30,3,0.00,0.00,0.0,36077.61
2024-01-31,3,0.00,0.00,0.0,36205.73
2024-02-01,3,0.00,0.00,0.0,36334.95
2024-02-02,53,2.20,2.20,8.0,36465.54
2024-02-03,3,0.00,0.00,0.0,36598.74
2024-02-04,1,0.00,0.00,0.0,36734.49
2024-02-05,0,0.00,0.00,0.0,36872.60
2024-02-06,3,0.00,0.00,0.0,37012.88
2024-02-07,3,0.00,0.00,0.0,37155.19
2024-02-08,3,0.00,0.00,0.0,37299.33
2024-02-09,3,0.00,0.00,0.0,37445.15
2024-02-10,3,0.00,0.00,0.0,37592.48
2024-02-11,3,0.00,0.00,0.0,37741.16
2024-02-12,3,0.00,0.00,0.0,37891.02
2024-02-13,75,30.50,4.50,15.0,38041.94
2024-02-14,3,0.00,0.00,0.0,38193.73
2024-02-15,73,0.30,0.00,1.0,38346.28
2024-02-16,3,0.00,0.00,0.0,38499.42
2024-02-17,73,5.40,0.00,15.0,38653.01
2024-02-18,2,0.00,0.00,0.0,38806.91
2024-02-19,0,0.00,0.00,0.0,38960.99
2024-02-20,3,0.00,0.00,0.0,39115.11
2024-02-21,3,0.00,0.00,0.0,39269.14
2024-02-22,73,0.50,0.20,1.0,39423.36
2024-02-23,53,6.20,6.20,14.0,39579.05
2024-02-24,3,0.00,0.00,0.0,39736.16
2024-02-25,3,0.00,0.00,0.0,39894.56
2024-02-26,51,0.20,0.20,1.0,40054.12
2024-02-27,61,2.80,2.80,3.0,40214.70
2024-02-28,61,15.90,15.90,20.0,40376.18
2024-02-29,63,7.40,7.40,4.0,40538.44
2024-03-01,3,0.00,0.00,0.0,40701.34
2024-03-02,63,31.90,31.90,16.0,40864.76
2024-03-03,51,0.80,0.80,3.0,41028.59
2024-03-04,3,0.00,0.00,0.0,41192.69
2024-03-05,63,11.70,11.70,15.0,41356.96
2024-03-06,63,16.10,16.10,10.0,41521.28
2024-03-07,63,20.10,20.10,12.0,41685.53
2024-03-08,3,0.00,0.00,0.0,41849.60
2024-03-09,61,3.80,3.80,5.0,42013.36
2024-03-10,71,11.50,11.40,11.0,42176.71
2024-03-11,71,0.20,0.00,2.0,42339.53
2024-03-12,2,0.00,0.00,0.0,42501.71
2024-03-13,3,0.00,0.00,0.0,42663.51
2024-03-14,3,0.00,0.00,0.0,42826.10
2024-03-15,63,8.90,8.90,8.0,42989.45
2024-03-16,3,0.00,0.00,0.0,43153.46
2024-03-17,51,0.50,0.50,3.0,43318.04
2024-03-18,3,0.00,0.00,0.0,43483.07
2024-03-19,3,0.00,0.00,0.0,43648.45
2024-03-20,53,1.10,1.10,3.0,43814.09
2024-03-21,2,0.00,0.00,0.0,43979.87
2024-03-22,3,0.00,0.00,0.0,44145.70
2024-03-23,63,34.10,34.10,17.0,44311.48
2024-03-24,3,0.00,0.00,0.0,44477.09
2024-03-25,3,0.00,0.00,0.0,44642.44
2024-03-26,51,0.50,0.50,3.0,44807.42
2024-03-27,53,1.90,1.90,7.0,44971.92
2024-03-28,63,32.90,32.90,21.0,45135.85
2024-03-29,55,6.30,6.30,9.0,45299.09
2024-03-30,3,0.00,0.00,0.0,45461.53
2024-03-31,51,0.50,0.50,3.0,45623.07
2024-04-01,51,0.30,0.30,2.0,45783.59
2024-04-02,61,11.50,11.50,14.0,45943.34
2024-04-03,63,25.70,25.70,16.0,46103.41
2024-04-04,63,11.70,11.70,8.0,46263.79
2024-04-05,51,0.10,0.10,1.0,46424.37
2024-04-06,51,0.30,0.30,2.0,46585.06
2024-04-07,3,0.00,0.00,0.0,46745.75
2024-04-08,3,0.00,0.00,0.0,46906.35
2024-04-09,3,0.00,0.00,0.0,47066.74
2024-04-10,3,0.00,0.00,0.0,47226.82
2024-04-11,55,2.50,2.50,6.0,47386.47
2024-04-12,63,14.20,14.20,8.0,47545.61
2024-04-13,51,0.40,0.40,4.0,47704.10
2024-04-14,63,4.70,4.70,4.0,47861.83
2024-04-15,53,1.30,1.30,4.0,48018.70
2024-04-16,2,0.00,0.00,0.0,48174.57
2024-04-17,53,1.50,1.50,4.0,48329.34
2024-04-18,63,14.20,14.20,20.0,48482.87
2024-04-19,3,0.00,0.00,0.0,48635.05
2024-04-20,61,4.20,4.20,6.0,48785.74
2024-04-21,3,0.00,0.00,0.0,48934.82
2024-04-22,3,0.00,0.00,0.0,49082.50
2024-04-23,3,0.00,0.00,0.0,49229.84
2024-04-24,3,0.00,0.00,0.0,49376.82
2024-04-25,2,0.00,0.00,0.0,49523.32
2024-04-26,1,0.00,0.00,0.0,49669.25
2024-04-27,3,0.00,0.00,0.0,49814.46
2024-04-28,53,1.40,1.40,5.0,49958.87
2024-04-29,65,11.80,11.80,4.0,50102.33
2024-04-30,3,0.00,0.00,0.0,50244.74
2024-05-01,51,0.70,0.70,5.0,50385.95
2024-05-02,3,0.00,0.00,0.0,50525.86
2024-05-03,3,0.00,0.00,0.0,50664.32
2024-05-04,3,0.00,0.00,0.0,50801.21
2024-05-05,53,2.50,2.50,7.0,50936.38
2024-05-06,55,2.20,2.20,4.0,51069.69
2024-05-07,3,0.00,0.00,0.0,51201.01
2024-05-08,63,4.40,4.40,2.0,51330.20
2024-05-09,3,0.00,0.00,0.0,51457.09
2024-05-10,61,4.70,4.70,11.0,51581.55
2024-05-11,3,0.00,0.00,0.0,51703.42
2024-05-12,51,0.30,0.30,3.0,51822.87
2024-05-13,2,0.00,0.00,0.0,51940.82
2024-05-14,3,0.00,0.00,0.0,52057.26
2024-05-15,63,33.10,33.10,15.0,52172.06
2024-05-16,63,10.20,10.20,17.0,52285.11
2024-05-17,3,0.00,0.00,0.0,52396.30
2024-05-18,53,2.10,2.10,8.0,52505.51
2024-05-19,51,0.10,0.10,1.0,52612.62
2024-05-20,3,0.00,0.00,0.0,52717.52
2024-05-21,3,0.00,0.00,0.0,52820.07
2024-05-22,3,0.00,0.00,0.0,52920.16
2024-05-23,65,20.60,20.60,5.0,53017.66
2024-05-24,51,0.10,0.10,1.0,53112.43
2024-05-25,3,0.00,0.00,0.0,53204.37
2024-05-26,53,0.90,0.90,2.0,53293.32
2024-05-27,63,10.40,10.40,9.0,53379.16
2024-05-28,65,11.40,11.40,5.0,53461.76
2024-05-29,55,1.70,1.70,2.0,53541.00
2024-05-30,63,9.70,9.70,10.0,53616.72
2024-05-31,3,0.00,0.00,0.0,53688.80
2024-06-01,2,0.00,0.00,0.0,53757.32
2024-06-02,3,0.00,0.00,0.0,53822.84
2024-06-03,51,0.10,0.10,1.0,53885.35
2024-06-04,3,0.00,0.00,0.0,53944.79
2024-06-05,3,0.00,0.00,0.0,54001.11
2024-06-06,63,26.70,26.70,16.0,54054.23
2024-06-07,51,0.10,0.10,1.0,54104.11
2024-06-08,51,0.20,0.20,2.0,54150.70
2024-06-09,61,3.10,3.10,4.0,54193.91
2024-06-10,3,0.00,0.00,0.0,54233.72
2024-06-11,3,0.00,0.00,0.0,54270.06
2024-06-12,3,0.00,0.00,0.0,54302.87
2024-06-13,3,0.00,0.00,0.0,54332.11
2024-06-14,61,5.80,5.80,8.0,54357.72
2024-06-15,53,0.70,0.70,1.0,54379.66
2024-06-16,3,0.00,0.00,0.0,54397.88
2024-06-17,3,0.00,0.00,0.0,54412.34
2024-06-18,3,0.00,0.00,0.0,54422.98
2024-06-19,3,0.00,0.00,0.0,54429.76
2024-06-20,3,0.00,0.00,0.0,54432.65
2024-06-21,53,1.10,1.10,3.0,54431.61
2024-06-22,63,5.40,5.40,4.0,54426.59
2024-06-23,51,1.20,1.20,5.0,54417.65
2024-06-24,3,0.00,0.00,0.0,54404.84
2024-06-25,3,0.00,0.00,0.0,54388.21
2024-06-26,3,0.00,0.00,0.0,54367.82
2024-06-27,53,3.10,3.10,7.0,54343.70
2024-06-28,3,0.00,0.00,0.0,54315.94
2024-06-29,3,0.00,0.00,0.0,54284.58
2024-06-30,65,35.10,35.10,10.0,54249.68
2024-07-01,51,0.80,0.80,4.0,54211.31
2024-07-02,3,0.00,0.00,0.0,54169.52
2024-07-03,3,0.00,0.00,0.0,54124.39
2024-07-04,3,0.00,0.00,0.0,54075.96
2024-07-05,61,3.90,3.90,5.0,54024.32
2024-07-06,65,13.00,13.00,3.0,53969.52
2024-07-07,61,2.10,2.10,2.0,53911.64
2024-07-08,3,0.00,0.00,0.0,53850.73
2024-07-09,3,0.00,0.00,0.0,53786.86
2024-07-10,3,0.00,0.00,0.0,53720.12
2024-07-11,51,0.70,0.70,4.0,53650.33
2024-07-12,51,0.20,0.20,2.0,53576.91
2024-07-13,63,14.20,14.20,16.0,53499.93
2024-07-14,1,0.00,0.00,0.0,53419.54
2024-07-15,55,1.40,1.40,2.0,53335.86
2024-07-16,3,0.00,0.00,0.0,53249.03
2024-07-17,65,19.10,19.10,9.0,53159.19
2024-07-18,55,1.30,1.30,2.0,53066.47
2024-07-19,3,0.00,0.00,0.0,52971.00
2024-07-20,3,0.00,0.00,0.0,52872.91
2024-07-21,51,0.30,0.30,3.0,52772.33
2024-07-22,53,1.90,1.90,6.0,52669.40
2024-07-23,65,42.80,42.80,10.0,52564.23
2024-07-24,63,6.70,6.70,11.0,52456.95
2024-07-25,51,0.50,0.50,5.0,52347.68
2024-07-26,3,0.00,0.00,0.0,52236.54
2024-07-27,3,0.00,0.00,0.0,52123.66
2024-07-28,61,2.80,2.80,3.0,52009.14
2024-07-29,61,12.40,12.40,16.0,51893.11
2024-07-30,3,0.00,0.00,0.0,51775.66
2024-07-31,51,1.00,1.00,5.0,51656.61
2024-08-01,3,0.00,0.00,0.0,51535.02
2024-08-02,65,18.40,18.40,8.0,51410.95
2024-08-03,65,17.00,17.00,4.0,51284.57
2024-08-04,63,12.10,12.10,8.0,51156.02
2024-08-05,3,0.00,0.00,0.0,51025.45
2024-08-06,61,11.80,11.80,15.0,50892.97
2024-08-07,63,8.90,8.90,11.0,50758.76
2024-08-08,63,9.90,9.90,7.0,50622.93
2024-08-09,55,4.70,4.70,14.0,50485.61
2024-08-10,65,26.70,26.70,9.0,50346.94
2024-08-11,3,0.00,0.00,0.0,50207.05
2024-08-12,51,0.80,0.80,6.0,50066.05
2024-08-13,1,0.00,0.00,0.0,49924.07
2024-08-14,53,0.60,0.60,2.0,49781.24
2024-08-15,51,0.10,0.10,1.0,49637.66
2024-08-16,1,0.00,0.00,0.0,49493.45
2024-08-17,3,0.00,0.00,0.0,49348.72
2024-08-18,61,12.50,12.50,15.0,49203.59
2024-08-19,65,17.00,17.00,8.0,49058.16
2024-08-20,51,0.40,0.40,3.0,48912.19
2024-08-21,51,0.60,0.60,3.0,48764.68
2024-08-22,1,0.00,0.00,0.0,48615.65
2024-08-23,3,0.00,0.00,0.0,48465.25
2024-08-24,3,0.00,0.00,0.0,48313.59
2024-08-25,3,0.00,0.00,0.0,48160.79
2024-08-26,63,5.10,5.10,3.0,48006.96
2024-08-27,3,0.00,0.00,0.0,47852.23
2024-08-28,3,0.00,0.00,0.0,47696.68
2024-08-29,3,0.00,0.00,0.0,47540.45
2024-08-30,51,0.40,0.40,2.0,47383.64
2024-08-31,3,0.00,0.00,0.0,47226.36
2024-09-01,53,1.00,1.00,4.0,47068.69
2024-09-02,53,1.10,1.10,2.0,46910.76
2024-09-03,0,0.00,0.00,0.0,46752.65
2024-09-04,0,0.00,0.00,0.0,46594.47
2024-09-05,0,0.00,0.00,0.0,46436.32
2024-09-06,3,0.00,0.00,0.0,46278.29
2024-09-07,51,0.40,0.40,2.0,46120.48
2024-09-08,3,0.00,0.00,0.0,45962.99
2024-09-09,2,0.00,0.00,0.0,45805.56
2024-09-10,2,0.00,0.00,0.0,45647.18
2024-09-11,3,0.00,0.00,0.0,45487.86
2024-09-12,0,0.00,0.00,0.0,45327.72
2024-09-13,2,0.00,0.00,0.0,45166.86
2024-09-14,3,0.00,0.00,0.0,45005.36
2024-09-15,1,0.00,0.00,0.0,44843.34
2024-09-16,3,0.00,0.00,0.0,44680.89
2024-09-17,3,0.00,0.00,0.0,44518.12
2024-09-18,3,0.00,0.00,0.0,44355.12
2024-09-19,3,0.00,0.00,0.0,44191.99
2024-09-20,51,0.50,0.50,5.0,44028.82
2024-09-21,53,3.20,3.20,12.0,43865.71
2024-09-22,3,0.00,0.00,0.0,43702.76
2024-09-23,51,0.10,0.10,1.0,43540.06
2024-09-24,51,0.30,0.30,3.0,43377.71
2024-09-25,51,0.10,0.10,1.0,43215.79
2024-09-26,53,2.20,2.20,6.0,43054.43
2024-09-27,53,1.40,1.40,4.0,42893.69
2024-09-28,51,0.10,0.10,1.0,42733.69
2024-09-29,51,0.20,0.20,2.0,42574.16
2024-09-30,3,0.00,0.00,0.0,42414.02
2024-10-01,3,0.00,0.00,0.0,42253.29
2024-10-02,51,0.20,0.20,2.0,42092.07
2024-10-03,3,0.00,0.00,0.0,41930.48
2024-10-04,3,0.00,0.00,0.0,41768.62
2024-10-05,51,0.80,0.80,3.0,41606.60
2024-10-06,3,0.00,0.00,0.0,41444.53
2024-10-07,63,11.30,11.30,8.0,41282.52
2024-10-08,3,0.00,0.00,0.0,41120.68
2024-10-09,51,0.10,0.10,1.0,40959.11
2024-10-10,1,0.00,0.00,0.0,40797.93
2024-10-11,0,0.00,0.00,0.0,40637.27
2024-10-12,2,0.00,0.00,0.0,40477.22
2024-10-13,3,0.00,0.00,0.0,40317.92
2024-10-14,55,1.30,1.30,2.0,40159.47
2024-10-15,3,0.00,0.00,0.0,40002.00
2024-10-16,2,0.00,0.00,0.0,39845.63
2024-10-17,3,0.00,0.00,0.0,39690.49
2024-10-18,0,0.00,0.00,0.0,39536.70
2024-10-19,0,0.00,0.00,0.0,39383.97
2024-10-20,1,0.00,0.00,0.0,39231.13
2024-10-21,0,0.00,0.00,0.0,39078.18
2024-10-22,0,0.00,0.00,0.0,38925.25
2024-10-23,3,0.00,0.00,0.0,38772.48
2024-10-24,3,0.00,0.00,0.0,38620.01
2024-10-25,3,0.00,0.00,0.0,38467.95
2024-10-26,3,0.00,0.00,0.0,38316.47
2024-10-27,3,0.00,0.00,0.0,38165.68
2024-10-28,2,0.00,0.00,0.0,38015.73
2024-10-29,51,0.30,0.30,2.0,37866.78
2024-10-30,51,0.40,0.40,3.0,37718.96
2024-10-31,3,0.00,0.00,0.0,37572.43
2024-11-01,51,0.20,0.20,2.0,37427.35
2024-11-02,2,0.00,0.00,0.0,37283.86
2024-11-03,3,0.00,0.00,0.0,37142.14
2024-11-04,3,0.00,0.00,0.0,37002.34
2024-11-05,3,0.00,0.00,0.0,36864.62
2024-11-06,2,0.00,0.00,0.0,36729.17
2024-11-07,3,0.00,0.00,0.0,36596.15
2024-11-08,1,0.00,0.00,0.0,36465.31
2024-11-09,1,0.00,0.00,0.0,36335.41
2024-11-10,3,0.00,0.00,0.0,36206.46
2024-11-11,63,9.90,9.90,10.0,36078.63
2024-11-12,1,0.00,0.00,0.0,35952.06
2024-11-13,0,0.00,0.00,0.0,35826.90
2024-11-14,3,0.00,0.00,0.0,35703.31
2024-11-15,3,0.00,0.00,0.0,35581.43
2024-11-16,0,0.00,0.00,0.0,35461.44
2024-11-17,3,0.00,0.00,0.0,35343.50
2024-11-18,3,0.00,0.00,0.0,35227.75
2024-11-19,3,0.00,0.00,0.0,35114.39
2024-11-20,3,0.00,0.00,0.0,35003.57
2024-11-21,63,23.80,23.80,18.0,34895.46
2024-11-22,63,10.80,10.80,17.0,34790.26
2024-11-23,53,1.40,1.40,5.0,34688.12
2024-11-24,3,0.00,0.00,0.0,34589.24
2024-11-25,3,0.00,0.00,0.0,34493.79
2024-11-26,61,3.30,3.30,5.0,34401.95
2024-11-27,3,0.00,0.00,0.0,34313.92
2024-11-28,63,12.10,12.10,9.0,34229.54
2024-11-29,3,0.00,0.00,0.0,34147.85
2024-11-30,2,0.00,0.00,0.0,34068.87
2024-12-01,3,0.00,0.00,0.0,33992.70
2024-12-02,1,0.00,0.00,0.0,33919.45
2024-12-03,73,0.30,0.00,1.0,33849.23
2024-12-04,53,1.00,1.00,2.0,33782.14
2024-12-05,61,11.50,11.50,12.0,33718.27
2024-12-06,3,0.00,0.00,0.0,33657.74
2024-12-07,71,0.00,0.00,0.0,33600.66
2024-12-08,71,0.30,0.20,3.0,33547.12
2024-12-09,61,6.60,6.60,7.0,33497.23
2024-12-10,3,0.00,0.00,0.0,33451.09
2024-12-11,65,73.40,73.40,24.0,33408.81
2024-12-12,53,0.50,0.50,1.0,33370.47
2024-12-13,1,0.00,0.00,0.0,33336.20
2024-12-14,0,0.00,0.00,0.0,33306.08
2024-12-15,3,0.00,0.00,0.0,33280.20
2024-12-16,61,9.80,9.80,16.0,33258.68
2024-12-17,61,6.70,6.70,9.0,33241.59
2024-12-18,61,4.70,4.70,4.0,33228.96
2024-12-19,53,2.60,2.60,6.0,33220.57
2024-12-20,75,11.40,8.60,8.0,33216.39
2024-12-21,73,1.20,0.00,4.0,33216.38
2024-12-22,2,0.00,0.00,0.0,33220.50
2024-12-23,3,0.00,0.00,0.0,33228.71
2024-12-24,71,0.20,0.00,2.0,33241.00
2024-12-25,3,0.00,0.00,0.0,33257.29
2024-12-26,2,0.00,0.00,0.0,33277.54
2024-12-27,3,0.00,0.00,0.0,33301.73
2024-12-28,53,2.70,2.70,13.0,33329.79
2024-12-29,53,3.00,3.00,9.0,33361.69
2024-12-30,63,17.60,17.60,9.0,33397.36
2024-12-31,3,0.00,0.00,0.0,33436.76
2025-01-01,63,17.90,17.90,11.0,33479.83
2025-01-02,3,0.00,0.00,0.0,33526.52
2025-01-03,3,0.00,0.00,0.0,33576.79
2025-01-04,3,0.00,0.00,0.0,33630.54
2025-01-05,3,0.00,0.00,0.0,33687.76
2025-01-06,73,0.90,0.00,6.0,33748.36
2025-01-07,3,0.00,0.00,0.0,33812.54
2025-01-08,3,0.00,0.00,0.0,33880.95
2025-01-09,3,0.00,0.00,0.0,33953.52
2025-01-10,3,0.00,0.00,0.0,34030.05
2025-01-11,73,1.80,0.00,7.0,34110.40
2025-01-12,1,0.00,0.00,0.0,34194.39
2025-01-13,3,0.00,0.00,0.0,34281.88
2025-01-14,3,0.00,0.00,0.0,34372.68
2025-01-15,2,0.00,0.00,0.0,34466.65
2025-01-16,71,0.50,0.00,4.0,34563.62
2025-01-17,71,0.20,0.00,2.0,34663.45
2025-01-18,61,5.50,5.50,8.0,34765.95
2025-01-19,73,5.80,3.80,6.0,34871.00
2025-01-20,71,0.60,0.00,4.0,34978.43
2025-01-21,71,0.40,0.00,4.0,35088.10
2025-01-22,73,0.90,0.00,3.0,35199.86
2025-01-23,3,0.00,0.00,0.0,35313.55
2025-01-24,3,0.00,0.00,0.0,35429.05
2025-01-25,3,0.00,0.00,0.0,35546.20
2025-01-26,3,0.00,0.00,0.0,35664.88
2025-01-27,3,0.00,0.00,0.0,35785.36
2025-01-28,3,0.00,0.00,0.0,35908.80
2025-01-29,51,0.20,0.20,2.0,36035.16
2025-01-30,3,0.00,0.00,0.0,36164.22
2025-01-31,61,8.80,8.80,17.0,36295.81
2025-02-01,61,7.40,7.40,8.0,36429.73
2025-02-02,71,1.00,0.60,4.0,36565.83
2025-02-03,71,3.10,2.90,3.0,36703.91
2025-02-04,53,0.60,0.60,2.0,36843.81
2025-02-05,3,0.00,0.00,0.0,36985.36
2025-02-06,73,7.00,5.20,11.0,37128.40
2025-02-07,3,0.00,0.00,0.0,37272.76
2025-02-08,75,2.90,0.00,2.0,37418.30
2025-02-09,75,11.20,3.00,10.0,37564.84
2025-02-10,3,0.00,0.00,0.0,37712.25
2025-02-11,73,1.10,0.00,3.0,37860.37
2025-02-12,75,6.50,0.80,14.0,38009.05
2025-02-13,55,6.60,6.60,15.0,38158.16
2025-02-14,3,0.00,0.00,0.0,38307.55
2025-02-15,73,5.10,0.60,8.0,38457.09
2025-02-16,63,32.60,32.60,20.0,38607.07
2025-02-17,3,0.00,0.00,0.0,38758.76
2025-02-18,3,0.00,0.00,0.0,38912.12
2025-02-19,3,0.00,0.00,0.0,39067.02
2025-02-20,71,0.50,0.00,4.0,39223.29
2025-02-21,3,0.00,0.00,0.0,39380.80
2025-02-22,3,0.00,0.00,0.0,39539.41
2025-02-23,3,0.00,0.00,0.0,39698.99
2025-02-24,3,0.00,0.00,0.0,39859.39
2025-02-25,51,0.20,0.20,1.0,40020.49
2025-02-26,3,0.00,0.00,0.0,40182.15
2025-02-27,63,12.10,12.10,7.0,40344.25
2025-02-28,3,0.00,0.00,0.0,40506.66
2025-03-01,51,0.20,0.20,2.0,40669.26
2025-03-02,3,0.00,0.00,0.0,40831.92
2025-03-03,3,0.00,0.00,0.0,40994.52
2025-03-04,3,0.00,0.00,0.0,41156.94
2025-03-05,63,8.10,8.10,4.0,41319.05
2025-03-06,63,8.50,8.50,6.0,41480.76
2025-03-07,3,0.00,0.00,0.0,41641.92
2025-03-08,3,0.00,0.00,0.0,41802.82
2025-03-09,3,0.00,0.00,0.0,41964.64
2025-03-10,2,0.00,0.00,0.0,42127.37
2025-03-11,0,0.00,0.00,0.0,42290.89
2025-03-12,3,0.00,0.00,0.0,42455.11
2025-03-13,3,0.00,0.00,0.0,42619.89
2025-03-14,3,0.00,0.00,0.0,42785.16
2025-03-15,3,0.00,0.00,0.0,42950.79
2025-03-16,51,0.50,0.50,3.0,43116.68
2025-03-17,65,54.80,54.80,21.0,43282.72
2025-03-18,3,0.00,0.00,0.0,43448.81
2025-03-19,3,0.00,0.00,0.0,43614.85
2025-03-20,51,0.70,0.70,7.0,43780.73
2025-03-21,61,3.50,3.50,6.0,43946.34
2025-03-22,3,0.00,0.00,0.0,44111.57
2025-03-23,3,0.00,0.00,0.0,44276.34
2025-03-24,63,15.90,15.90,12.0,44440.51
2025-03-25,3,0.00,0.00,0.0,44603.99
2025-03-26,51,0.60,0.60,4.0,44766.66
2025-03-27,2,0.00,0.00,0.0,44928.43
2025-03-28,3,0.00,0.00,0.0,45089.54
2025-03-29,55,2.40,2.40,6.0,45251.09
2025-03-30,3,0.00,0.00,0.0,45413.06
2025-03-31,53,1.00,1.00,3.0,45575.37
2025-04-01,63,9.00,9.00,8.0,45737.90
2025-04-02,3,0.00,0.00,0.0,45900.56
2025-04-03,53,2.20,2.20,10.0,46063.26
2025-04-04,51,0.20,0.20,2.0,46225.88
2025-04-05,63,7.90,7.90,9.0,46388.32
2025-04-06,55,1.20,1.20,3.0,46550.49
2025-04-07,61,9.50,9.50,19.0,46712.27
2025-04-08,53,2.00,2.00,7.0,46873.55
2025-04-09,1,0.00,0.00,0.0,47034.24
2025-04-10,51,0.20,0.20,2.0,47194.21
2025-04-11,55,2.90,2.90,9.0,47353.36
2025-04-12,61,8.00,8.00,15.0,47511.58
2025-04-13,55,3.00,3.00,7.0,47668.73
2025-04-14,3,0.00,0.00,0.0,47824.71
2025-04-15,63,5.90,5.90,4.0,47979.40
2025-04-16,3,0.00,0.00,0.0,48132.66
2025-04-17,0,0.00,0.00,0.0,48284.74
2025-04-18,3,0.00,0.00,0.0,48436.70
2025-04-19,3,0.00,0.00,0.0,48588.51
2025-04-20,3,0.00,0.00,0.0,48740.07
2025-04-21,3,0.00,0.00,0.0,48891.27
2025-04-22,53,2.20,2.20,5.0,49041.99
2025-04-23,3,0.00,0.00,0.0,49192.14
2025-04-24,3,0.00,0.00,0.0,49341.57
2025-04-25,3,0.00,0.00,0.0,49490.19
2025-04-26,63,12.40,12.40,12.0,49637.86
2025-04-27,3,0.00,0.00,0.0,49784.47
2025-04-28,3,0.00,0.00,0.0,49929.89
2025-04-29,3,0.00,0.00,0.0,50073.99
2025-04-30,3,0.00,0.00,0.0,50216.63
2025-05-01,3,0.00,0.00,0.0,50357.68
2025-05-02,63,5.30,5.30,3.0,50497.02
2025-05-03,51,0.10,0.10,1.0,50634.48
2025-05-04,63,11.50,11.50,8.0,50769.93
2025-05-05,63,34.10,34.10,24.0,50903.23
2025-05-06,63,18.80,18.80,15.0,51034.21
2025-05-07,3,0.00,0.00,0.0,51163.09
2025-05-08,3,0.00,0.00,0.0,51290.83
2025-05-09,63,26.00,26.00,13.0,51417.40
2025-05-10,51,0.40,0.40,3.0,51542.68
2025-05-11,3,0.00,0.00,0.0,51666.57
2025-05-12,3,0.00,0.00,0.0,51788.95
2025-05-13,51,0.10,0.10,1.0,51909.69
2025-05-14,55,2.10,2.10,8.0,52028.67
2025-05-15,65,61.30,61.30,12.0,52145.76
2025-05-16,51,0.10,0.10,1.0,52260.83
2025-05-17,63,9.50,9.50,5.0,52373.76
2025-05-18,55,1.30,1.30,2.0,52484.42
2025-05-19,3,0.00,0.00,0.0,52592.66
2025-05-20,3,0.00,0.00,0.0,52698.36
2025-05-21,51,0.50,0.50,3.0,52801.36
2025-05-22,63,52.90,52.90,24.0,52901.55
2025-05-23,51,1.00,1.00,7.0,52998.76
2025-05-24,51,0.40,0.40,3.0,53092.86
2025-05-25,51,0.10,0.10,1.0,53183.71
2025-05-26,51,0.20,0.20,2.0,53271.16
2025-05-27,3,0.00,0.00,0.0,53355.30
2025-05-28,63,7.20,7.20,6.0,53436.84
2025-05-29,63,6.90,6.90,9.0,53515.75
2025-05-30,3,0.00,0.00,0.0,53591.95
2025-05-31,63,14.70,14.70,14.0,53665.36
2025-06-01,3,0.00,0.00,0.0,53735.91
2025-06-02,3,0.00,0.00,0.0,53803.50
2025-06-03,3,0.00,0.00,0.0,53868.05
2025-06-04,3,0.00,0.00,0.0,53929.50
2025-06-05,3,0.00,0.00,0.0,53987.75
2025-06-06,3,0.00,0.00,0.0,54042.73
2025-06-07,61,5.10,5.10,10.0,54094.36
2025-06-08,51,0.10,0.10,1.0,54142.55
2025-06-09,51,0.20,0.20,2.0,54187.23
2025-06-10,65,29.70,29.70,9.0,54228.33
2025-06-11,2,0.00,0.00,0.0,54265.76
2025-06-12,3,0.00,0.00,0.0,54299.45
2025-06-13,51,0.80,0.80,4.0,54329.34
2025-06-14,53,4.90,4.90,12.0,54355.33
