"Year","DEC Region","County","Town","Waterbody","Date","Number","Species Name","Size (inches )"
"2026","9","Erie","Concord","Springville Field and Stream Club Pond","April - May","220","Brook Trout","8 inches"
"2026","9","Cattaraugus","Conewango","Little Conewango Creek","March - fourth week","180","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Conewango","Little Conewango Creek","March - fourth week","1,500","Brown Trout","9 - 10 inches"
"2026","9","Cattaraugus","Dayton","Lake Flavia","Mid April","2,080","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","East Otto","Cattaraugus Creek South Branch","April - first week","120","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","East Otto","Cattaraugus Creek South Branch","April - first week","1,010","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Elko","Quaker Lake","March","460","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Elko","Quaker Lake","Spring","3,780","Brown Trout","8 inches"
"2026","9","Cattaraugus","Elko","Quaker Lake","Spring","4,370","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Ellicottville","Great Valley Creek","April - first week","40","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Ellicottville","Great Valley Creek","April - first week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Elma","Little Buffalo Creek","March - fourth week","60","Brown Trout","12 -15 inches"
"2026","9","Erie","Elma","Little Buffalo Creek","March - fourth week","450","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Evans","Eighteenmile Creek","Spring","5,200","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Farmersville","Harwood Lake","April - second week","400","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Farmersville","Harwood Lake","Spring","4,780","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Franklinville","Case Lake","April - second week","690","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Franklinville","Case Lake","Spring","1,620","Brown Trout","8 inches"
"2026","9","Cattaraugus","Franklinville","Case Lake","Spring","1,870","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Franklinville","Franklinville Conservation Club Pond","March - fourth week","210","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Franklinville","Ischua Creek","March - fourth week","490","Rainbow Trout","12 -14 inches"
"2026","9","Cattaraugus","Franklinville","Ischua Creek","March - fourth week","4,020","Brook Trout","9 - 10 inches"
"2026","9","Cattaraugus","Freedom","Elton Creek","March - third week","400","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Freedom","Elton Creek","March - third week","3,770","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","April - fourth week","350","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","April - fourth week","2,910","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","April - second week","350","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","April - second week","2,910","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","March - fourth week","350","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","March - fourth week","2,910","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","May - second week","350","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Gainesville","East Koy Creek","May - second week","2,910","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Genesee Falls","Letchworth Park Pond","March","310","Rainbow Trout","8 inches"
"2026","9","Wyoming","Genesee Falls","Letchworth Park Pond","May","310","Rainbow Trout","8 inches"
"2026","9","Chautauqua","Gerry","Mill Creek","April - first week","60","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","Gerry","Mill Creek","April - first week","480","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Great Valley","Forks Creek","April - first week","40","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Great Valley","Forks Creek","April - first week","320","Brown Trout","9 - 10 inches"
"2026","9","Cattaraugus","Great Valley","Great Valley Creek","April - first week","40","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Great Valley","Great Valley Creek","April - first week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Chautauqua","Harmony","Goose Creek","March - fourth week","20","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","Harmony","Goose Creek","March - fourth week","160","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Independence","Cryder Creek","March - fourth week","110","Brown Trout","12 -15 inches"
"2026","9","Allegany","Independence","Cryder Creek","March - fourth week","900","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","April - first week","280","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","April - first week","2,310","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","April - third week","280","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","April - third week","2,310","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","March - third week","280","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","March - third week","2,310","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","May - first week","280","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Java","Cattaraugus Creek","May - first week","2,310","Brown Trout","9 - 10 inches"
"2026","9","Erie","Lancaster","Cayuga Creek","April - first week","240","Brown Trout","12 -15 inches"
"2026","9","Erie","Lancaster","Cayuga Creek","April - first week","1,980","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Lancaster","Westwood Park Pond","Early April","310","Rainbow Trout","8 inches"
"2026","9","Erie","Lancaster, Elma","Little Buffalo Creek","March - fourth week","40","Brown Trout","12 -15 inches"
"2026","9","Erie","Lancaster, Elma","Little Buffalo Creek","March - fourth week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Mansfield","Mansfield Creek","April - first week","40","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Mansfield","Mansfield Creek","April - first week","390","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Middlebury","Little Tonawanda Creek","March - fourth week","40","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Middlebury","Little Tonawanda Creek","March - fourth week","320","Brown Trout","9 - 10 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","April - fourth week","50","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","April - fourth week","430","Rainbow Trout","9 - 10 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","April - second week","50","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","April - second week","440","Brown Trout","9 - 10 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","March - fourth week","50","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","March - fourth week","430","Rainbow Trout","9 - 10 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","May - second week","50","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","N. Harmony/Harmony","Goose Creek","May - second week","440","Brown Trout","9 - 10 inches"
"2026","9","Cattaraugus","New Albion","New Albion Lake","Spring","340","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","New Albion","New Albion Lake","Spring","2,520","Brown Trout","8 inches"
"2026","9","Cattaraugus","New Albion","New Albion Lake","Spring","2,910","Rainbow Trout","8 inches"
"2026","9","Allegany","New Hudson","Rushford Camp Pond","June","200","Rainbow Trout","8 inches"
"2026","9","Niagara","Newfane","Lake Ontario","May","22,790","Brown Trout","8 inches"
"2026","9","Niagara","Niagara Falls","Hyde Park Lake","Early April","230","Brown Trout","12 -15 inches"
"2026","9","Niagara","Niagara Falls","Hyde Park Lake","Early April","1,800","Brown Trout","8 inches"
"2026","9","Chautauqua","North Harmony","Goose Creek","March - fourth week","20","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","North Harmony","Goose Creek","March - fourth week","160","Rainbow Trout","9 - 10 inches"
"2026","9","Wyoming","Orangeville","Tonawanda Creek","March - fourth week","20","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Orangeville","Tonawanda Creek","March - fourth week","160","Rainbow Trout","9 - 10 inches"
"2026","9","Wyoming","Perry","Perry Park Pond","Mid April","100","Rainbow Trout","8 inches"
"2026","9","Chautauqua","Poland","Clay Pond","Early April","120","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","Poland","Clay Pond","Early April","310","Rainbow Trout","8 inches"
"2026","9","Niagara","Porter","Lower Niagara River","May","37,100","Brown Trout","8 inches"
"2026","9","Cattaraugus","Randolph","County Pond A","Early April","210","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Randolph","County Pond B","Early April","210","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Randolph","Paisley Park Pond","March","50","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Randolph","Paisley Park Pond","Mid April","60","Brook Trout","8 inches"
"2026","9","Cattaraugus","Red House","Red House Brook","March - fourth week","190","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Red House","Red House Brook","March - fourth week","1,580","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Red House","Red House Lake","April","1,460","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Red House","Red House Lake","May","780","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Red House","Science Lake","March","210","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Red House","Science Lake","Mid April","260","Rainbow Trout","8 inches"
"2026","9","Erie","Sardinia","Cattaraugus Creek","April - first week","330","Brown Trout","12 -15 inches"
"2026","9","Erie","Sardinia","Cattaraugus Creek","April - first week","2,740","Brown Trout","9 - 10 inches"
"2026","9","Wyoming","Sheldon","Tonawanda Creek","March - fourth week","60","Brown Trout","12 -15 inches"
"2026","9","Wyoming","Sheldon","Tonawanda Creek","March - fourth week","500","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","South Valley","Bone Run","April - second week","30","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","South Valley","Bone Run","April - second week","260","Brown Trout","9 - 10 inches"
"2026","9","Chautauqua","Stockton","Cassadaga Creek","March - fourth week","50","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","Stockton","Cassadaga Creek","March - fourth week","430","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Wellsville","Dyke Creek","March - fourth week","40","Brown Trout","12 -15 inches"
"2026","9","Allegany","Wellsville","Dyke Creek","March - fourth week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Wellsville","Genesee River","April - first week","100","Brown Trout","12 -15 inches"
"2026","9","Allegany","Wellsville","Genesee River","April - first week","860","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Wellsville","Genesee River","April - third week","100","Brown Trout","12 -15 inches"
"2026","9","Allegany","Wellsville","Genesee River","April - third week","860","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Wellsville","Genesee River","March - third week","100","Brown Trout","12 -15 inches"
"2026","9","Allegany","Wellsville","Genesee River","March - third week","860","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Wellsville","Genesee River","May - first week","100","Brown Trout","12 -15 inches"
"2026","9","Allegany","Wellsville","Genesee River","May - first week","860","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","West Almond","Black Creek","April - first week","70","Brown Trout","12 -15 inches"
"2026","9","Allegany","West Almond","Black Creek","April - first week","560","Rainbow Trout","9 - 10 inches"
"2026","9","Niagara","Wheatfield","Oppenheim Park Pond","Early April","120","Brown Trout","12 -15 inches"
"2026","9","Niagara","Wheatfield","Oppenheim Park Pond","Early April","210","Rainbow Trout","8 inches"
"2026","9","Niagara","Wilson","Lake Ontario","May","22,790","Brown Trout","8 inches"
